Date,High,Low,Open,Close,Volume,QuoteVolume,WeightedAverage
Sat Mar 30 2019 13:45:00 GMT+0530 (IST),0.034685,0.03467379,0.03467379,0.03467379,0.00237074,0.06835419,0.03468327
Sat Mar 30 2019 13:50:00 GMT+0530 (IST),0.034685,0.034668,0.03467379,0.034685,0.42845207,12.35819834,0.03466946
Sat Mar 30 2019 13:55:00 GMT+0530 (IST),0.034685,0.03466805,0.034685,0.03467,0.04958452,1.42959872,0.03468422
Sat Mar 30 2019 14:00:00 GMT+0530 (IST),0.034695,0.034668,0.034668,0.034695,0.42838754,12.3559362,0.03467058
Sat Mar 30 2019 14:05:00 GMT+0530 (IST),0.03470496,0.034675,0.034695,0.03470496,0.00218169,0.0628779,0.0346974
Sat Mar 30 2019 14:10:00 GMT+0530 (IST),0.03474724,0.03467,0.034705,0.034685,3.71822365,107.1379952,0.03470499
Sat Mar 30 2019 14:15:00 GMT+0530 (IST),0.034705,0.03467001,0.03468,0.03469,0.47813521,13.77760158,0.0347038
Sat Mar 30 2019 14:20:00 GMT+0530 (IST),0.034705,0.034704,0.034704,0.034705,0.59067977,17.02051001,0.034704
Sat Mar 30 2019 14:25:00 GMT+0530 (IST),0.034715,0.034715,0.034715,0.034715,0.00000189,0.00005473,0.034715
Sat Mar 30 2019 14:30:00 GMT+0530 (IST),0.03474881,0.03470501,0.03473497,0.034715,0.10775663,3.10166382,0.03474155
Sat Mar 30 2019 14:35:00 GMT+0530 (IST),0.03475578,0.03472,0.03475578,0.03473,1.0024716,28.87297064,0.03472007
Sat Mar 30 2019 14:40:00 GMT+0530 (IST),0.03475718,0.03475204,0.03475582,0.03475718,0.58715091,16.89293948,0.03475717
Sat Mar 30 2019 14:45:00 GMT+0530 (IST),0.03482889,0.03475718,0.03475718,0.034795,1.136517,32.65922213,0.03479926
Sat Mar 30 2019 14:50:00 GMT+0530 (IST),0.03480501,0.0348,0.0348,0.0348,0.0832172,2.3909549,0.034805
Sat Mar 30 2019 14:55:00 GMT+0530 (IST),0.03484484,0.03480501,0.03480501,0.03481,1.36872511,39.28737362,0.0348388
Sat Mar 30 2019 15:00:00 GMT+0530 (IST),0.034815,0.03480501,0.03481,0.03480501,0.00573663,0.16477503,0.03481498
Sat Mar 30 2019 15:05:00 GMT+0530 (IST),0.034815,0.03480501,0.034815,0.03480501,0.05332837,1.53176447,0.03481499
Sat Mar 30 2019 15:10:00 GMT+0530 (IST),0.03482498,0.03481499,0.03481499,0.03482495,0.09596455,2.75641424,0.03481499
Sat Mar 30 2019 15:15:00 GMT+0530 (IST),0.03482442,0.03476501,0.03482442,0.03477,2.15659448,61.92833854,0.03482403
Sat Mar 30 2019 15:20:00 GMT+0530 (IST),0.034785,0.034765,0.034785,0.034765,0.5514515,15.85365731,0.03478386
Sat Mar 30 2019 15:25:00 GMT+0530 (IST),0.03475836,0.03466904,0.03475836,0.03473005,1.25540248,36.17579609,0.03470282
Sat Mar 30 2019 15:30:00 GMT+0530 (IST),0.03473996,0.03472351,0.03473996,0.03473,0.00555868,0.16003656,0.03473386
Sat Mar 30 2019 15:35:00 GMT+0530 (IST),0.034745,0.03473,0.03473,0.034745,0.01306872,0.3761376,0.03474452
Sat Mar 30 2019 15:40:00 GMT+0530 (IST),0.034745,0.03472351,0.03474499,0.03472351,0.00206384,0.05940095,0.03474432
Sat Mar 30 2019 15:45:00 GMT+0530 (IST),0.0347362,0.03472351,0.0347362,0.03472351,0.04366637,1.25753629,0.03472374
Sat Mar 30 2019 15:50:00 GMT+0530 (IST),0.03472936,0.0347,0.03472351,0.0347,0.20951353,6.03643927,0.03470813
Sat Mar 30 2019 15:55:00 GMT+0530 (IST),0.03471,0.03471,0.03471,0.03471,0.00000299,0.00008643,0.03471
Sat Mar 30 2019 16:00:00 GMT+0530 (IST),0.0346925,0.0346925,0.0346925,0.0346925,0.00010431,0.00300698,0.0346925
Sat Mar 30 2019 16:05:00 GMT+0530 (IST),0.03473398,0.03469501,0.03472496,0.03473,0.38619226,11.12372657,0.03471788
Sat Mar 30 2019 16:10:00 GMT+0530 (IST),0.034734,0.03471,0.034734,0.03471,0.13094995,3.77050766,0.03473005
Sat Mar 30 2019 16:15:00 GMT+0530 (IST),0.03473001,0.034705,0.034705,0.03472,0.17470669,5.03181291,0.03472042
Sat Mar 30 2019 16:20:00 GMT+0530 (IST),0.03472,0.034685,0.03472,0.03469,0.15126148,4.35979788,0.03469461
Sat Mar 30 2019 16:25:00 GMT+0530 (IST),0.03471,0.03468503,0.03471,0.034705,0.03496166,1.00725339,0.0347099
Sat Mar 30 2019 16:30:00 GMT+0530 (IST),0.03472,0.03471,0.03471,0.03471502,0.10537022,3.03485854,0.03471998
Sat Mar 30 2019 16:35:00 GMT+0530 (IST),0.034715,0.034695,0.03471,0.034715,0.01703747,0.49103082,0.03469736
Sat Mar 30 2019 16:40:00 GMT+0530 (IST),0.03472,0.03469501,0.03469502,0.03472,0.27140614,7.82252732,0.03469545
Sat Mar 30 2019 16:45:00 GMT+0530 (IST),0.03473001,0.034705,0.03471,0.03473001,0.03591348,1.03437547,0.03471996
Sat Mar 30 2019 16:50:00 GMT+0530 (IST),0.034755,0.03471,0.03473001,0.03471,0.12903151,3.71520915,0.03473061
Sat Mar 30 2019 16:55:00 GMT+0530 (IST),0.03473001,0.03471,0.03471,0.03473001,0.02226834,0.64132415,0.03472245
Sat Mar 30 2019 17:00:00 GMT+0530 (IST),0.03473001,0.034715,0.03473001,0.034715,0.31579572,9.09547721,0.03472008
Sat Mar 30 2019 17:05:00 GMT+0530 (IST),0.03471502,0.03470006,0.034715,0.03471502,1.15573272,33.29202684,0.034715
Sat Mar 30 2019 17:10:00 GMT+0530 (IST),0.03471502,0.03471502,0.03471502,0.03471502,0.00008454,0.00243553,0.03471502
Sat Mar 30 2019 17:15:00 GMT+0530 (IST),0.03471502,0.0347,0.03471502,0.03470002,0.11348898,3.26981433,0.03470808
Sat Mar 30 2019 17:20:00 GMT+0530 (IST),0.03470002,0.03466801,0.0347,0.03467,0.00391642,0.11286694,0.03469945
Sat Mar 30 2019 17:25:00 GMT+0530 (IST),0.03470002,0.03470001,0.03470002,0.03470001,0.00064512,0.01859142,0.03470001
Sat Mar 30 2019 17:30:00 GMT+0530 (IST),0.03473,0.03470002,0.03470002,0.03473,0.08318608,2.3962701,0.03471482
Sat Mar 30 2019 17:35:00 GMT+0530 (IST),0.03474197,0.03472014,0.03472014,0.03474189,0.76903413,22.14345652,0.03472963
Sat Mar 30 2019 17:40:00 GMT+0530 (IST),0.034825,0.034742,0.034742,0.03479526,0.40271943,11.5836091,0.03476631
Sat Mar 30 2019 17:45:00 GMT+0530 (IST),0.034805,0.03474,0.03479526,0.03478,9.18117986,264.00286799,0.03477681
Sat Mar 30 2019 17:50:00 GMT+0530 (IST),0.034825,0.03477,0.03481049,0.034825,1.63917692,47.07712284,0.03481896
Sat Mar 30 2019 17:55:00 GMT+0530 (IST),0.03481997,0.03481047,0.03481797,0.03481047,0.35417987,10.1741198,0.03481184
Sat Mar 30 2019 18:00:00 GMT+0530 (IST),0.03481988,0.034775,0.03481047,0.034795,1.29464913,37.1913721,0.03481046
Sat Mar 30 2019 18:05:00 GMT+0530 (IST),0.03479487,0.034776,0.034776,0.03479487,1.9998491,57.4834632,0.03478998
Sat Mar 30 2019 18:10:00 GMT+0530 (IST),0.03479487,0.034775,0.03479487,0.03478,4.00276014,115.07154617,0.03478496
Sat Mar 30 2019 18:15:00 GMT+0530 (IST),0.0348,0.03477244,0.034775,0.0348,2.30168519,66.16128603,0.034789
Sat Mar 30 2019 18:20:00 GMT+0530 (IST),0.0348,0.03478995,0.03478995,0.03478995,0.02944125,0.84625678,0.03478998
Sat Mar 30 2019 18:25:00 GMT+0530 (IST),0.03480499,0.03478995,0.03480499,0.03478995,0.01730006,0.497272,0.03478995
Sat Mar 30 2019 18:30:00 GMT+0530 (IST),0.03479999,0.03478995,0.03478995,0.03479,0.00031534,0.00906326,0.03479425
Sat Mar 30 2019 18:35:00 GMT+0530 (IST),0.0348,0.03479499,0.0348,0.03479499,1.90436774,54.72335493,0.0347999
Sat Mar 30 2019 18:40:00 GMT+0530 (IST),0.034785,0.03475461,0.03478499,0.03475461,0.13310103,3.82645041,0.03478446
Sat Mar 30 2019 18:45:00 GMT+0530 (IST),0.03477,0.03475461,0.03475461,0.03477,0.15595166,4.48525044,0.03476988
Sat Mar 30 2019 18:50:00 GMT+0530 (IST),0.03479,0.03471953,0.03478999,0.034745,1.11011937,31.95327828,0.03474195
Sat Mar 30 2019 18:55:00 GMT+0530 (IST),0.03481043,0.034755,0.03478,0.03481043,0.00951387,0.2736067,0.03477208
Sat Mar 30 2019 19:00:00 GMT+0530 (IST),0.034795,0.034745,0.03477,0.03475001,0.12285747,3.53398933,0.03476452
Sat Mar 30 2019 19:05:00 GMT+0530 (IST),0.03477,0.03471004,0.03475,0.03471004,0.01494919,0.43010273,0.03475727
Sat Mar 30 2019 19:10:00 GMT+0530 (IST),0.03474499,0.03470687,0.03470689,0.03470687,0.01896087,0.54631433,0.03470689
Sat Mar 30 2019 19:15:00 GMT+0530 (IST),0.03475,0.034695,0.03470685,0.034735,0.04588728,1.32219655,0.03470534
Sat Mar 30 2019 19:20:00 GMT+0530 (IST),0.034745,0.03472,0.034745,0.03474,0.00549661,0.1582421,0.03473545
Sat Mar 30 2019 19:25:00 GMT+0530 (IST),0.034775,0.034745,0.03477044,0.034775,0.04952299,1.42438764,0.03476792
Sat Mar 30 2019 19:30:00 GMT+0530 (IST),0.03475,0.034735,0.03473502,0.03473501,0.03652159,1.05098146,0.03474999
Sat Mar 30 2019 19:35:00 GMT+0530 (IST),0.03476499,0.034745,0.03476499,0.034745,0.00004042,0.00116358,0.03474532
Sat Mar 30 2019 19:40:00 GMT+0530 (IST),0.034775,0.03476005,0.03477497,0.03477494,0.19434437,5.58863606,0.03477492
Sat Mar 30 2019 19:45:00 GMT+0530 (IST),0.03477493,0.03475001,0.03477493,0.03475001,0.00004706,0.00135445,0.03475083
Sat Mar 30 2019 19:50:00 GMT+0530 (IST),0.03475499,0.034725,0.03475499,0.034725,0.02378279,0.68476695,0.03473122
Sat Mar 30 2019 19:55:00 GMT+0530 (IST),0.034745,0.03472501,0.034745,0.03473,0.0943967,2.71801787,0.03472997
Sat Mar 30 2019 20:00:00 GMT+0530 (IST),0.03474,0.03469712,0.034735,0.03469712,0.05547676,1.59758328,0.03472543
Sat Mar 30 2019 20:05:00 GMT+0530 (IST),0.03473499,0.034705,0.034715,0.034705,0.00289772,0.08347174,0.03471499
Sat Mar 30 2019 20:10:00 GMT+0530 (IST),0.03472499,0.03469712,0.03472499,0.03471998,0.00395468,0.11394903,0.03470569
Sat Mar 30 2019 20:15:00 GMT+0530 (IST),0.03472499,0.03470503,0.03470503,0.03471001,0.02860718,0.82393136,0.03472034
Sat Mar 30 2019 20:20:00 GMT+0530 (IST),0.034735,0.03471001,0.03471001,0.034735,0.03670202,1.05732741,0.03471206
Sat Mar 30 2019 20:25:00 GMT+0530 (IST),0.03474476,0.03473508,0.03474476,0.03474,0.00297148,0.08552401,0.03474444
Sat Mar 30 2019 20:30:00 GMT+0530 (IST),0.03474476,0.03474,0.03474475,0.03474,1.59837314,46.0095883,0.03474
Sat Mar 30 2019 20:35:00 GMT+0530 (IST),0.03473002,0.03471,0.03473002,0.03471002,0.01887754,0.54378616,0.03471502
Sat Mar 30 2019 20:40:00 GMT+0530 (IST),0.03472006,0.03471005,0.03471005,0.03472,0.1736075,5.00093213,0.03471502
Sat Mar 30 2019 20:45:00 GMT+0530 (IST),0.03472005,0.0347,0.03472005,0.0347,0.00003224,0.00092913,0.03470902
Sat Mar 30 2019 20:50:00 GMT+0530 (IST),0.03472006,0.0347,0.034705,0.03472006,0.00186727,0.05378268,0.03471894
Sat Mar 30 2019 20:55:00 GMT+0530 (IST),0.03474477,0.034715,0.034715,0.03474477,0.10347008,2.97841435,0.03473998
Sat Mar 30 2019 21:00:00 GMT+0530 (IST),0.03474477,0.034705,0.03474477,0.034705,0.00766782,0.22074566,0.034736
Sat Mar 30 2019 21:05:00 GMT+0530 (IST),0.03473,0.034715,0.03472,0.034715,0.00040472,0.01165687,0.03471994
Sat Mar 30 2019 21:10:00 GMT+0530 (IST),0.03473,0.03471002,0.03471002,0.03471505,0.48975099,14.10181753,0.03472963
Sat Mar 30 2019 21:15:00 GMT+0530 (IST),0.03471509,0.03470502,0.03470503,0.03470503,0.01812161,0.5221612,0.03470502
Sat Mar 30 2019 21:20:00 GMT+0530 (IST),0.03470503,0.03470001,0.03470001,0.03470021,0.05960093,1.71759574,0.0347002
Sat Mar 30 2019 21:25:00 GMT+0530 (IST),0.03473999,0.03470503,0.03470503,0.034715,0.08784643,2.53000047,0.0347219
Sat Mar 30 2019 21:30:00 GMT+0530 (IST),0.03471,0.03467211,0.0347,0.03467211,0.02351038,0.67757862,0.03469764
Sat Mar 30 2019 21:35:00 GMT+0530 (IST),0.03468,0.03467211,0.03467212,0.03468,0.22061706,6.36250684,0.03467455
Sat Mar 30 2019 21:40:00 GMT+0530 (IST),0.0347,0.0346751,0.0346751,0.0347,0.08284382,2.38883465,0.03467959
Sat Mar 30 2019 21:45:00 GMT+0530 (IST),0.03469,0.034668,0.03467211,0.034668,0.11460055,3.305467,0.03467
Sat Mar 30 2019 21:50:00 GMT+0530 (IST),0.03469498,0.034668,0.03467,0.03469498,0.00535176,0.15431699,0.0346803
Sat Mar 30 2019 21:55:00 GMT+0530 (IST),0.03470498,0.03467,0.03469996,0.034685,0.00276921,0.07980014,0.03470191
Sat Mar 30 2019 22:00:00 GMT+0530 (IST),0.03471,0.034675,0.03468,0.03468,0.00364173,0.10500967,0.03467995
Sat Mar 30 2019 22:05:00 GMT+0530 (IST),0.034685,0.03444838,0.03466801,0.0345301,9.85726784,285.17176545,0.03456607
Sat Mar 30 2019 22:10:00 GMT+0530 (IST),0.03454027,0.03451728,0.03454027,0.03454005,0.0009985,0.02890859,0.03453999
Sat Mar 30 2019 22:15:00 GMT+0530 (IST),0.03457999,0.03451728,0.03451728,0.03455693,1.09789004,31.79053601,0.03453512
Sat Mar 30 2019 22:20:00 GMT+0530 (IST),0.034605,0.03456499,0.03456499,0.03457501,0.09625987,2.78442279,0.03457085
Sat Mar 30 2019 22:25:00 GMT+0530 (IST),0.03459498,0.03456,0.034585,0.03456,1.99262688,57.65689231,0.03456008
Sat Mar 30 2019 22:30:00 GMT+0530 (IST),0.03458502,0.03451222,0.03458502,0.03454499,0.09294166,2.69050974,0.03454425
Sat Mar 30 2019 22:35:00 GMT+0530 (IST),0.03458499,0.0345261,0.03457996,0.03458,0.07374785,2.13313226,0.03457256
Sat Mar 30 2019 22:40:00 GMT+0530 (IST),0.03457999,0.034555,0.03456503,0.034565,0.00982965,0.28425975,0.03457981
Sat Mar 30 2019 22:45:00 GMT+0530 (IST),0.03458502,0.03456,0.03458,0.03456503,0.02882959,0.83386145,0.0345736
Sat Mar 30 2019 22:50:00 GMT+0530 (IST),0.0346,0.03455358,0.03457,0.03455358,0.02207447,0.63803482,0.0345976
Sat Mar 30 2019 22:55:00 GMT+0530 (IST),0.03463499,0.03457384,0.034595,0.03461504,1.10211376,31.84017377,0.03461393
Sat Mar 30 2019 23:00:00 GMT+0530 (IST),0.03468004,0.03461505,0.03461505,0.03468004,0.09232002,2.66547088,0.03463553
Sat Mar 30 2019 23:05:00 GMT+0530 (IST),0.03470488,0.03467005,0.03468859,0.03467499,0.06927332,1.99695004,0.03468956
Sat Mar 30 2019 23:10:00 GMT+0530 (IST),0.03468999,0.03468498,0.03468998,0.03468499,0.00600716,0.17319129,0.03468514
Sat Mar 30 2019 23:15:00 GMT+0530 (IST),0.034685,0.034675,0.03468499,0.034685,0.07541479,2.17459239,0.03467996
Sat Mar 30 2019 23:20:00 GMT+0530 (IST),0.034705,0.03468499,0.03468499,0.034705,0.29285031,8.43838661,0.03470453
Sat Mar 30 2019 23:25:00 GMT+0530 (IST),0.034705,0.03468999,0.03470499,0.03468999,0.54745003,15.77664728,0.03470002
Sat Mar 30 2019 23:30:00 GMT+0530 (IST),0.03469374,0.03468999,0.03468999,0.0346934,0.0120294,0.34676866,0.03468999
Sat Mar 30 2019 23:35:00 GMT+0530 (IST),0.03469336,0.03468999,0.03469333,0.03468999,0.0000491,0.00141546,0.03469017
Sat Mar 30 2019 23:40:00 GMT+0530 (IST),0.03469287,0.03468999,0.03468999,0.03469287,0.00436181,0.12573706,0.03468999
Sat Mar 30 2019 23:45:00 GMT+0530 (IST),0.03469267,0.03468999,0.03469267,0.03469241,0.000006,0.00017317,0.03469223
Sat Mar 30 2019 23:50:00 GMT+0530 (IST),0.03469259,0.03469,0.03469207,0.034691,0.000017,0.0004903,0.03469105
Sat Mar 30 2019 23:55:00 GMT+0530 (IST),0.0347249,0.03468999,0.03469242,0.03468999,0.05659313,1.63105487,0.03469725
Sun Mar 31 2019 00:00:00 GMT+0530 (IST),0.03470294,0.03468999,0.03469,0.03468999,0.00016259,0.00468696,0.0346901
Sun Mar 31 2019 00:05:00 GMT+0530 (IST),0.03474477,0.03468999,0.03468999,0.034735,0.56233884,16.19284498,0.03472761
Sun Mar 31 2019 00:10:00 GMT+0530 (IST),0.03474,0.03472501,0.03472501,0.03474,0.00000395,0.000114,0.03473058
Sun Mar 31 2019 00:15:00 GMT+0530 (IST),0.03473002,0.03470506,0.03473002,0.03470506,0.03459866,0.99667936,0.03471393
Sun Mar 31 2019 00:20:00 GMT+0530 (IST),0.03471499,0.03469007,0.03471499,0.0347,0.16407153,4.72662122,0.03471222
Sun Mar 31 2019 00:25:00 GMT+0530 (IST),0.03469006,0.03468504,0.03469006,0.03468504,0.00100231,0.02889755,0.03468507
Sun Mar 31 2019 00:30:00 GMT+0530 (IST),0.03471499,0.034685,0.03468507,0.03468503,0.00202961,0.05849911,0.03469485
Sun Mar 31 2019 00:35:00 GMT+0530 (IST),0.03473781,0.034685,0.03468503,0.034685,0.00844324,0.24342644,0.034685
Sun Mar 31 2019 00:40:00 GMT+0530 (IST),0.03470999,0.03468499,0.03470999,0.03468502,0.002011,0.0579709,0.03468996
Sun Mar 31 2019 00:45:00 GMT+0530 (IST),0.034705,0.034685,0.03469,0.034685,0.70246288,20.24099405,0.03470495
Sun Mar 31 2019 00:50:00 GMT+0530 (IST),0.0347,0.03468499,0.034685,0.03468499,0.00212598,0.06128558,0.03468973
Sun Mar 31 2019 00:55:00 GMT+0530 (IST),0.034715,0.03468499,0.03468499,0.03471,0.02882946,0.83075839,0.03470258
Sun Mar 31 2019 01:00:00 GMT+0530 (IST),0.034735,0.03469501,0.03469501,0.034735,0.00202428,0.05830344,0.0347198
Sun Mar 31 2019 01:05:00 GMT+0530 (IST),0.03473742,0.034695,0.03473742,0.03473578,0.00011622,0.00334913,0.03470196
Sun Mar 31 2019 01:10:00 GMT+0530 (IST),0.03474487,0.03471001,0.03474485,0.03473,0.01383244,0.39812685,0.03474381
Sun Mar 31 2019 01:15:00 GMT+0530 (IST),0.034745,0.0347,0.03474499,0.03473493,2.62680486,75.64132039,0.03472711
Sun Mar 31 2019 01:20:00 GMT+0530 (IST),0.034715,0.0347,0.0347,0.0347,0.00021206,0.00611141,0.03470015
Sun Mar 31 2019 01:25:00 GMT+0530 (IST),0.03472924,0.0347,0.03472924,0.0347,0.00770335,0.22199854,0.0347
Sun Mar 31 2019 01:30:00 GMT+0530 (IST),0.0347079,0.03470497,0.03470497,0.0347079,0.00000481,0.00013874,0.03470664
Sun Mar 31 2019 01:35:00 GMT+0530 (IST),0.03470764,0.0347,0.03470764,0.0347,0.00276392,0.07963921,0.03470552
Sun Mar 31 2019 01:40:00 GMT+0530 (IST),0.03469,0.034685,0.03468501,0.03469,0.9038389,26.05573989,0.03468866
Sun Mar 31 2019 01:45:00 GMT+0530 (IST),0.03469,0.034655,0.034685,0.03468,0.15942647,4.60038103,0.03465505
Sun Mar 31 2019 01:50:00 GMT+0530 (IST),0.03469496,0.034655,0.03468,0.03469496,0.0000026,0.00007521,0.03466824
Sun Mar 31 2019 01:55:00 GMT+0530 (IST),0.034675,0.034655,0.034675,0.03466,0.0020048,0.05781713,0.03467496
Sun Mar 31 2019 02:00:00 GMT+0530 (IST),0.03468,0.034655,0.03466,0.03468,0.3480358,10.04283259,0.03465514
Sun Mar 31 2019 02:05:00 GMT+0530 (IST),0.03467,0.03464776,0.03467,0.03465,0.00025823,0.00745173,0.03465465
Sun Mar 31 2019 02:10:00 GMT+0530 (IST),0.03465467,0.03462998,0.03465467,0.03465,0.02225132,0.64234385,0.03464082
Sun Mar 31 2019 02:15:00 GMT+0530 (IST),0.03465,0.03465,0.03465,0.03465,0.24130333,6.96402122,0.03465
Sun Mar 31 2019 02:20:00 GMT+0530 (IST),0.03465467,0.03462998,0.03465,0.03465467,0.24548595,7.08432829,0.03465197
Sun Mar 31 2019 02:25:00 GMT+0530 (IST),0.03465467,0.03465466,0.03465467,0.03465467,0.1820805,5.25414198,0.03465466
Sun Mar 31 2019 02:30:00 GMT+0530 (IST),0.03465467,0.03465,0.03465466,0.03465,0.41046315,11.84490545,0.03465313
Sun Mar 31 2019 02:35:00 GMT+0530 (IST),0.03465,0.03462998,0.03465,0.034645,1.63114073,47.08155651,0.034645
Sun Mar 31 2019 02:40:00 GMT+0530 (IST),0.03465467,0.03462998,0.03462998,0.03465467,0.00202336,0.05838685,0.03465449
Sun Mar 31 2019 02:45:00 GMT+0530 (IST),0.03465467,0.03464011,0.03465467,0.03465467,0.58109986,16.77532124,0.03464016
Sun Mar 31 2019 02:50:00 GMT+0530 (IST),0.03465467,0.03465001,0.03465467,0.03465001,0.05868292,1.69336281,0.03465466
Sun Mar 31 2019 02:55:00 GMT+0530 (IST),0.03465467,0.03465467,0.03465467,0.03465467,0.00303652,0.08762234,0.03465467
Sun Mar 31 2019 03:00:00 GMT+0530 (IST),0.0347,0.03465467,0.03465467,0.0347,2.352452,67.79450748,0.03469974
Sun Mar 31 2019 03:05:00 GMT+0530 (IST),0.03469,0.03469,0.03469,0.03469,0.02795776,0.80593151,0.03469
Sun Mar 31 2019 03:10:00 GMT+0530 (IST),0.03470235,0.03469,0.03469,0.03470235,0.00800824,0.23076979,0.03470232
Sun Mar 31 2019 03:15:00 GMT+0530 (IST),0.034735,0.0347,0.0347,0.034735,0.02552066,0.73499632,0.03472216
Sun Mar 31 2019 03:20:00 GMT+0530 (IST),0.03474336,0.03472,0.03472001,0.03474334,0.01772652,0.51055149,0.03472034
Sun Mar 31 2019 03:25:00 GMT+0530 (IST),0.03473999,0.034695,0.034695,0.03470006,0.04362315,1.25733261,0.034695
Sun Mar 31 2019 03:30:00 GMT+0530 (IST),0.03470006,0.03470006,0.03470006,0.03470006,0,0,0.03470006
Sun Mar 31 2019 03:35:00 GMT+0530 (IST),0.034725,0.03472,0.03472,0.03472,0.0000089,0.00025662,0.03472011
Sun Mar 31 2019 03:40:00 GMT+0530 (IST),0.03472,0.03472,0.03472,0.03472,0.00001515,0.00043663,0.03472
Sun Mar 31 2019 03:45:00 GMT+0530 (IST),0.03473,0.03472998,0.03472998,0.03473,0.36627956,10.54648963,0.03472999
Sun Mar 31 2019 03:50:00 GMT+0530 (IST),0.03472001,0.03472,0.03472,0.03472,0.15008802,4.32281093,0.03472
Sun Mar 31 2019 03:55:00 GMT+0530 (IST),0.034725,0.03471503,0.034725,0.034725,0.40363295,11.62609206,0.03471785
Sun Mar 31 2019 04:00:00 GMT+0530 (IST),0.034725,0.034725,0.034725,0.034725,0.00552539,0.15911865,0.034725
Sun Mar 31 2019 04:05:00 GMT+0530 (IST),0.03473576,0.03473499,0.03473576,0.03473499,0.00000178,0.00005153,0.03473567
Sun Mar 31 2019 04:10:00 GMT+0530 (IST),0.03471967,0.034695,0.03469502,0.034695,0.03767272,1.08582569,0.034695
Sun Mar 31 2019 04:15:00 GMT+0530 (IST),0.03471999,0.034695,0.03471999,0.0347,0.09977871,2.87508214,0.03470464
Sun Mar 31 2019 04:20:00 GMT+0530 (IST),0.03473999,0.03469,0.03469,0.03473999,1.38802684,39.97612189,0.03472139
Sun Mar 31 2019 04:25:00 GMT+0530 (IST),0.03473992,0.0347002,0.0347002,0.03473992,0.01094508,0.31507522,0.03473801
Sun Mar 31 2019 04:30:00 GMT+0530 (IST),0.03470024,0.03470024,0.03470024,0.03470024,0.03136642,0.90392522,0.03470024
Sun Mar 31 2019 04:35:00 GMT+0530 (IST),0.03473994,0.03472006,0.03472006,0.03473994,0.05884545,1.6944562,0.03472822
Sun Mar 31 2019 04:40:00 GMT+0530 (IST),0.03473995,0.03471,0.03473995,0.03471,0.00206459,0.05943172,0.03473901
Sun Mar 31 2019 04:45:00 GMT+0530 (IST),0.03473904,0.03473869,0.03473903,0.03473869,0.5282063,15.20499131,0.034739
Sun Mar 31 2019 04:50:00 GMT+0530 (IST),0.0347348,0.03472,0.0347348,0.03472,0.00010361,0.00298321,0.03473431
Sun Mar 31 2019 04:55:00 GMT+0530 (IST),0.03473924,0.03470014,0.03473924,0.03470014,0.06968794,2.0060309,0.03473921
Sun Mar 31 2019 05:00:00 GMT+0530 (IST),0.03477241,0.03470524,0.03470524,0.03475844,2.17133528,62.46329332,0.03476178
Sun Mar 31 2019 05:05:00 GMT+0530 (IST),0.03475843,0.03469039,0.03475843,0.03469039,0.07316104,2.10856147,0.03469713
Sun Mar 31 2019 05:10:00 GMT+0530 (IST),0.03472307,0.03471603,0.03472304,0.03471603,0.69567861,20.03508116,0.03472302
Sun Mar 31 2019 05:15:00 GMT+0530 (IST),0.03471798,0.03469038,0.03469038,0.03469038,0.003058,0.08812049,0.03470259
Sun Mar 31 2019 05:20:00 GMT+0530 (IST),0.03469708,0.034645,0.03469038,0.03466709,0.17004099,4.90216178,0.03468694
Sun Mar 31 2019 05:25:00 GMT+0530 (IST),0.03469675,0.03466706,0.03466706,0.03466717,0.04224388,1.21854028,0.03466761
Sun Mar 31 2019 05:30:00 GMT+0530 (IST),0.03469707,0.03467,0.03467,0.03469707,0.70482058,20.32935267,0.03467009
Sun Mar 31 2019 05:35:00 GMT+0530 (IST),0.0346692,0.034626,0.03466706,0.034626,0.2658696,7.67435162,0.03464391
Sun Mar 31 2019 05:40:00 GMT+0530 (IST),0.03466215,0.034626,0.03464075,0.03463001,0.14952068,4.31738305,0.03463225
Sun Mar 31 2019 05:45:00 GMT+0530 (IST),0.03464988,0.03456691,0.03463001,0.0346,1.4517172,41.92177198,0.03462919
Sun Mar 31 2019 05:50:00 GMT+0530 (IST),0.03459312,0.0345852,0.03459312,0.0345852,0.00047857,0.01383658,0.03458798
Sun Mar 31 2019 05:55:00 GMT+0530 (IST),0.0345882,0.03455855,0.0345852,0.0345882,0.02683891,0.77596434,0.03458782
Sun Mar 31 2019 06:00:00 GMT+0530 (IST),0.03457788,0.03457377,0.03457788,0.03457377,0.00001794,0.00051902,0.03457415
Sun Mar 31 2019 06:05:00 GMT+0530 (IST),0.03457441,0.034573,0.03457376,0.034573,0.09723151,2.81235384,0.034573
Sun Mar 31 2019 06:10:00 GMT+0530 (IST),0.034573,0.03453,0.034573,0.03453,0.32307152,9.34480368,0.03457231
Sun Mar 31 2019 06:15:00 GMT+0530 (IST),0.034535,0.034535,0.034535,0.034535,0.00000537,0.00015578,0.034535
Sun Mar 31 2019 06:20:00 GMT+0530 (IST),0.03454322,0.03454322,0.03454322,0.03454322,0.01099999,0.31844164,0.03454322
Sun Mar 31 2019 06:25:00 GMT+0530 (IST),0.03456004,0.03454,0.03456004,0.03454,0.00001415,0.00040972,0.03455885
Sun Mar 31 2019 06:30:00 GMT+0530 (IST),0.03455998,0.03452968,0.03455998,0.03455,0.01412573,0.40873923,0.03455927
